"2008-03-12","[(2,34980),(7,83),(8,2571),(9,5142),(10,28104),(12,102756),(13,1483),(14,12983708),(15,7130),(16,7089),(17,6379),(18,22),(20,3723),(22,1919),(29,1358),(30,1008),(32,8024),(35,247)]",27968540
"2008-03-13","[(2,28615),(7,89),(8,2557),(9,5207),(10,24427),(12,88071),(13,76),(14,15772176),(15,7182),(16,7136),(17,6857),(20,2216),(22,1984),(29,220),(30,978),(32,12290),(35,231)]",34277233
"2008-03-14","[(2,23133),(7,208),(8,3418),(9,5166),(10,18371),(12,165928),(13,245),(14,17424408),(15,7210),(16,7167),(17,6160),(18,3),(20,4461),(22,3178),(29,101),(30,904),(32,9510),(35,247)]",37810795
"2008-03-17","[(2,24360),(7,39),(8,2587),(9,5726),(10,23647),(12,176533),(13,1096),(14,18416066),(15,7333),(16,7391),(17,11103),(18,2),(20,3006),(22,2620),(29,148),(30,957),(32,61370),(35,175),(36,99)]",38476990
"2008-03-18","[(2,28490),(7,77),(8,3083),(9,5372),(10,25287),(12,142927),(13,1724),(14,16763212),(15,7331),(16,7300),(17,7248),(18,56),(20,6120),(22,3345),(29,160),(30,1366),(32,147926),(35,244)]",35620318
"2008-03-19","[(2,32479),(7,161),(8,3297),(9,5388),(10,33695),(12,124787),(13,1533),(14,15972220),(15,7257),(16,7212),(17,7065),(18,155),(20,4885),(22,3212),(29,1005),(30,1277),(32,41547),(35,222)]",34848379
"2008-03-20","[(2,36813),(7,548),(8,3285),(9,5672),(10,31125),(12,118763),(13,1510),(14,15032988),(15,7152),(16,7112),(17,9451),(18,69),(20,4737),(22,6637),(27,1),(29,1318),(30,1372),(32,21237),(35,295)]",31986103
"2008-03-24","[(2,35431),(7,423),(8,2914),(9,5673),(10,31039),(12,85168),(13,1975),(14,13570508),(15,7304),(16,7259),(17,9141),(18,58),(20,4033),(22,4351),(29,26),(30,1151),(32,26362),(35,249)]",29321302
"2008-03-25","[(2,29333),(7,148),(8,3291),(9,5382),(10,25437),(12,111350),(13,200),(14,12565381),(15,7242),(16,7190),(17,7204),(18,13),(20,3875),(22,4263),(29,150),(30,1274),(32,21639),(35,287)]",27037994
"2008-03-26","[(2,28388),(7,588),(8,2867),(9,5069),(10,23992),(12,117406),(13,132),(14,11432513),(15,7248),(16,7185),(17,6725),(18,1),(20,4386),(22,2109),(29,379),(30,1199),(32,9621),(35,285)]",25210418
"2008-03-27","[(2,27804),(7,132),(8,2442),(9,5049),(10,24501),(12,98863),(13,94),(14,11944467),(15,7064),(16,7032),(17,5950),(18,2),(20,6580),(22,4135),(29,9632),(30,1114),(32,8387),(35,210)]",26441687
"2008-03-28","[(2,24090),(7,1700),(8,2978),(9,4791),(10,18393),(12,80913),(13,1706),(14,10748541),(15,7069),(16,7041),(17,5388),(18,1),(20,10534),(22,2983),(29,15944),(30,1030),(32,1576),(35,163)]",23588309
"2008-03-31","[(2,29852),(7,693),(8,3133),(9,5593),(10,22580),(12,93141),(13,729),(14,11042576),(15,7233),(16,7174),(17,6420),(18,20),(20,8694),(22,7427),(29,194),(30,1343),(32,15025),(35,203)]",24645283
"2008-04-01","[(2,45938),(7,646),(8,3185),(9,5336),(10,31224),(12,121731),(13,1086),(14,13720017),(15,7152),(16,7111),(17,7151),(20,4252),(22,3753),(29,309),(30,1310),(32,26379),(35,267)]",29627190
"2008-04-02","[(2,37442),(7,1091),(8,2537),(9,5167),(10,31017),(12,132276),(13,2630),(14,13167109),(15,7095),(16,7038),(17,6523),(20,3652),(22,2860),(29,228),(30,1105),(32,12182),(35,265)]",28349089
"2008-04-03","[(2,38379),(7,68),(8,2778),(9,5020),(10,32800),(12,102772),(13,2023),(14,11922833),(15,7115),(16,7066),(17,5736),(20,2721),(22,4849),(29,135),(30,950),(32,9258),(35,237)]",25693278
"2008-04-04","[(2,25062),(7,100),(8,2723),(9,5450),(10,19274),(12,109284),(13,74),(14,11469865),(15,7038),(16,7018),(17,5767),(18,16),(20,9735),(22,2067),(29,53),(30,1035),(32,1253),(35,289)]",25384484
"2008-04-07","[(2,27473),(7,630),(8,2351),(9,5414),(10,21879),(12,77706),(13,1346),(14,10884516),(15,7256),(16,7214),(17,7866),(18,25),(20,2172),(22,2045),(29,65),(30,1042),(32,21255),(35,231)]",24186994
"2008-04-08","[(2,30129),(7,73),(8,2321),(9,5108),(10,25044),(12,94125),(13,2469),(14,10287903),(15,7107),(16,7109),(17,6496),(18,17),(20,1518),(22,1644),(29,102),(30,935),(32,33855),(35,229)]",22644207
"2008-04-09","[(2,23168),(7,118),(8,2758),(9,4955),(10,19672),(12,65132),(13,169),(14,10843191),(15,7056),(16,7003),(17,5276),(20,3390),(22,2740),(29,230),(30,1142),(32,19792),(35,222)]",23816614
"2008-04-10","[(2,26239),(7,150),(8,2558),(9,5018),(10,22592),(12,83546),(13,831),(14,11052553),(15,7127),(16,7128),(17,5673),(18,12),(20,2371),(22,2836),(29,89),(30,901),(32,706),(35,225)]",24769336
"2008-04-11","[(2,22763),(3,11789),(7,167),(8,3130),(9,5387),(10,20333),(12,105786),(13,1633),(14,10557839),(15,7063),(16,7026),(17,5569),(18,2),(20,12065),(22,3267),(29,743),(30,1028),(32,12373),(35,196)]",23408027
"2008-04-14","[(2,23450),(3,10670),(7,322),(8,2449),(9,5274),(10,18433),(12,86072),(13,627),(14,9925405),(15,7148),(16,7093),(17,5864),(18,26),(20,5142),(22,2701),(29,94),(30,1128),(32,29585),(35,209)]",21993608
"2008-04-15","[(2,25081),(3,13389),(7,296),(8,3043),(9,5739),(10,21608),(12,144734),(13,1647),(14,10440760),(15,7156),(16,7119),(17,5642),(18,11),(20,2433),(22,3840),(29,14898),(30,999),(32,14060),(35,230)]",23562456
"2008-04-16","[(2,27429),(3,13428),(7,148),(8,2944),(9,5347),(10,28246),(12,140591),(13,1213),(14,11520612),(15,7185),(16,7148),(17,7363),(20,2375),(22,5107),(29,5131),(30,1353),(32,25338),(35,248)]",26426417
"2008-04-17","[(2,29077),(3,11002),(7,100),(8,2765),(9,5343),(10,28231),(12,163958),(13,100),(14,10717602),(15,7225),(16,7241),(17,6374),(18,2),(20,4927),(22,2201),(29,28),(30,874),(32,502),(35,298)]",23963446
"2008-04-18","[(2,32841),(3,1648),(7,142),(8,2734),(9,5782),(10,33129),(12,121521),(13,1605),(14,11742833),(15,7291),(16,7251),(17,7622),(20,4594),(22,2907),(29,25),(30,1267),(32,55774),(35,278)]",26260049
"2008-04-21","[(2,22080),(3,14297),(7,67),(8,2519),(9,5860),(10,21822),(12,82656),(13,462),(14,9932773),(15,7224),(16,7184),(17,7378),(18,2),(20,4413),(22,4172),(29,280),(30,1062),(32,16834),(35,251)]",21601827
"2008-04-22","[(2,25420),(3,13139),(7,64),(8,2466),(9,5420),(10,23023),(12,117421),(13,1595),(14,11581022),(15,7202),(16,7158),(17,5959),(18,47),(20,4470),(22,1981),(29,239),(30,1243),(32,15924),(35,240)]",25255535
"2008-04-23","[(2,29558),(3,16275),(7,107),(8,2561),(9,5212),(10,28011),(12,205692),(13,153),(14,11711834),(15,7119),(16,7075),(17,5911),(18,20),(20,2620),(22,2088),(29,1428),(30,1002),(32,11021),(35,242)]",25591043
"2008-04-24","[(2,27011),(3,15642),(7,102),(8,2553),(9,5176),(10,25955),(12,161137),(13,116),(14,13416781),(15,7136),(16,7092),(17,6242),(20,5296),(22,4859),(29,797),(30,1052),(32,23798),(35,199)]",28653810
"2008-04-25","[(2,31748),(3,13151),(7,135),(8,2557),(9,5307),(10,27736),(12,85610),(13,5090),(14,11294301),(15,7084),(16,7043),(17,6119),(18,19),(20,1635),(22,1919),(29,3767),(30,963),(32,14036),(35,207)]",24568944
"2008-04-28","[(2,33468),(3,16577),(7,112),(8,2392),(9,5716),(10,31946),(12,81667),(13,71),(14,10001043),(15,7146),(16,7098),(17,7135),(18,7),(20,28855),(22,3041),(29,1053),(30,1065),(32,12535),(35,251)]",21826440
"2008-04-29","[(2,31196),(3,22231),(7,681),(8,2523),(9,5298),(10,25485),(12,92947),(13,3195),(14,10913051),(15,7093),(16,7116),(17,6019),(18,4),(20,14527),(22,3160),(29,730),(30,1134),(32,17556),(35,297)]",22979020
"2008-04-30","[(2,34190),(3,20726),(7,282),(8,3135),(9,5441),(10,31661),(12,114705),(13,253),(14,13547789),(15,7160),(16,7095),(17,5977),(18,30),(20,5016),(22,4683),(29,639),(30,1351),(32,10664),(35,278),(36,44)]",28471292
"2008-05-01","[(2,29905),(3,23116),(7,439),(8,2545),(9,5370),(10,27861),(12,86522),(13,77),(14,13700487),(15,7140),(16,7103),(17,6008),(18,44),(20,5155),(22,4886),(29,1032),(30,1220),(32,39145),(35,245)]",29360658
"2008-05-02","[(2,31590),(3,20254),(7,173),(8,2487),(9,5492),(10,28476),(12,125535),(13,2276),(14,12468631),(15,7096),(16,7058),(17,7351),(18,14),(20,3770),(22,2463),(29,135),(30,1213),(32,52582),(35,268)]",26734315
"2008-05-05","[(2,37036),(3,14629),(7,85),(8,2575),(9,5852),(10,34486),(12,117610),(13,844),(14,10630412),(15,7108),(16,7064),(17,8817),(18,19),(20,1508),(22,2836),(29,1251),(30,1047),(32,19918),(35,288)]",22933806
"2008-05-06","[(2,34986),(3,17112),(7,104),(8,2641),(9,5487),(10,29479),(12,134630),(13,1661),(14,12019272),(15,7216),(16,7199),(17,6486),(18,11),(20,2863),(22,2621),(24,1),(29,52),(30,1361),(32,16023),(35,349)]",25607687
"2008-05-07","[(2,33462),(3,16069),(7,34),(8,3015),(9,5575),(10,30361),(12,96448),(13,99),(14,12373145),(15,7072),(16,7023),(17,6859),(18,2),(20,1336),(22,1368),(29,693),(30,1140),(32,912),(35,249)]",27131689
"2008-05-08","[(2,30948),(3,17080),(7,45),(8,2505),(9,5319),(10,25585),(12,102049),(13,906),(14,12039372),(15,7001),(16,6971),(17,5906),(18,73),(20,547),(22,801),(29,552),(30,1096),(32,12110),(35,273)]",26032451
"2008-05-09","[(2,28001),(3,12261),(7,137),(8,2148),(9,5249),(10,23445),(12,78208),(13,1719),(14,10530237),(15,6983),(16,6935),(17,6289),(18,8),(20,705),(22,1719),(29,144),(30,986),(32,415),(35,198)]",22853916
"2008-05-12","[(2,35460),(3,16922),(7,79),(8,2546),(9,5749),(10,32055),(12,67102),(13,81),(14,10343784),(15,7102),(16,7054),(17,6704),(18,99),(20,1562),(22,2260),(29,372),(30,1164),(32,477),(35,226)]",22757523
"2008-05-13","[(2,31948),(3,13966),(7,100),(8,2788),(9,5640),(10,27823),(12,122115),(13,344),(14,11364108),(15,7162),(16,7113),(17,6436),(18,61),(20,1658),(22,2762),(29,58),(30,1178),(32,10653),(35,262)]",24512105
"2008-05-14","[(2,37349),(3,20817),(7,125),(8,2529),(9,5401),(10,32710),(12,98246),(13,2282),(14,11620546),(15,7152),(16,7134),(17,5850),(18,24),(20,394),(22,1961),(29,680),(30,1018),(32,14364),(35,320)]",24668083
"2008-05-15","[(2,27207),(3,13998),(7,79),(8,2569),(9,5323),(10,27211),(12,85257),(13,95),(14,11662763),(15,7109),(16,7078),(17,6027),(18,11),(20,5580),(22,3196),(29,199),(30,1015),(32,17927),(35,277)]",24958358
"2008-05-16","[(2,34242),(3,14338),(7,135),(8,2970),(9,5749),(10,33876),(12,82983),(13,329),(14,11121839),(15,7123),(16,7069),(17,7130),(20,1980),(22,4577),(29,832),(30,993),(32,20993),(35,273)]",24372861
"2008-05-19","[(2,35595),(3,11715),(7,128),(8,2906),(9,5868),(10,33487),(12,82451),(13,2292),(14,11814088),(15,7216),(16,7168),(17,8563),(20,1613),(22,2483),(29,511),(30,1294),(32,31238),(35,319)]",25522628
"2008-05-20","[(2,34328),(3,12125),(7,174),(8,2983),(9,5538),(10,32714),(12,87764),(13,143),(14,11707812),(15,7188),(16,7150),(17,6892),(18,4),(20,3373),(22,1912),(29,414),(30,1052),(32,12956),(35,243)]",25809948
"2008-05-21","[(2,34162),(3,12143),(7,356),(8,2523),(9,5209),(10,30224),(12,91143),(13,115),(14,13983698),(15,7215),(16,7410),(17,6298),(18,23),(20,1301),(22,2229),(29,1019),(30,1036),(32,11796),(35,264)]",30127709
"2008-05-22","[(2,34503),(3,10649),(7,82),(8,2609),(9,5215),(10,33483),(12,97600),(13,504),(14,11811105),(15,7107),(16,7069),(17,6236),(20,2606),(22,1999),(29,69),(30,1142),(32,9785),(35,279)]",25839816
"2008-05-23","[(2,31189),(3,9456),(7,182),(8,2570),(9,5097),(10,28598),(12,66906),(13,112),(14,10597749),(15,7066),(16,7019),(17,5794),(18,6),(20,1661),(22,2578),(29,668),(30,1051),(32,10185),(35,231)]",23544884
"2008-05-27","[(2,34566),(3,9041),(7,92),(8,2683),(9,5529),(10,32019),(12,62433),(13,145),(14,10402782),(15,7214),(16,7161),(17,7479),(18,6),(20,2508),(22,3020),(29,294),(30,1214),(32,4950),(35,266)]",22802781
"2008-05-28","[(2,40099),(3,10514),(7,254),(8,2626),(9,5270),(10,37191),(12,73423),(13,89),(14,11648953),(15,7129),(16,7083),(17,6202),(18,9),(20,4050),(22,2267),(29,483),(30,1117),(32,114128),(35,316)]",24933548
"2008-05-29","[(2,30019),(3,10253),(7,346),(8,2749),(9,5060),(10,28037),(12,101858),(13,100),(14,11770298),(15,7112),(16,7065),(17,5813),(18,32),(20,3278),(22,2192),(29,287),(30,1111),(32,4691),(35,321)]",25754840
"2008-05-30","[(2,46968),(3,10983),(7,204),(8,3793),(9,5579),(10,38564),(12,89809),(13,1356),(14,10139484),(15,7174),(16,7143),(17,5826),(20,4076),(22,7896),(29,2532),(30,1679),(32,14438),(35,276)]",22973675
"2008-06-02","[(2,32683),(3,11783),(7,86),(8,2783),(9,5774),(10,28189),(12,65962),(13,730),(14,11447111),(15,7166),(16,7125),(17,7226),(20,7504),(22,4192),(29,478),(30,1164),(32,1148),(35,207)]",25737227
"2008-06-03","[(2,34655),(3,11843),(7,137),(8,2911),(9,5215),(10,20943),(12,74041),(13,800),(14,13913286),(15,7151),(16,7101),(17,5920),(18,1),(20,4112),(22,1777),(29,324),(30,1241),(32,7895),(35,247)]",29522098
"2008-06-04","[(2,38310),(3,10911),(7,140),(8,2765),(9,5069),(10,35631),(12,80308),(13,186),(14,13616997),(15,7144),(16,7110),(17,6252),(18,3),(20,3077),(22,3833),(29,297),(30,1042),(32,732),(35,260)]",29181149
"2008-06-05","[(2,33194),(3,13706),(7,93),(8,2809),(9,5071),(10,30791),(12,91221),(13,987),(14,12921840),(15,7101),(16,7060),(17,5577),(18,17),(20,2678),(22,1897),(29,266),(30,1159),(32,168428),(35,296)]",27882939
"2008-06-06","[(2,30147),(3,15101),(7,105),(8,3029),(9,5279),(10,29116),(12,113834),(13,1215),(14,15051052),(15,7076),(16,7014),(17,6135),(18,3),(20,1824),(22,1968),(29,304),(30,1123),(32,18153),(35,228)]",32717429
"2008-06-09","[(2,30329),(7,116),(8,2797),(9,5554),(10,25396),(12,79685),(13,2765),(14,12817264),(15,7195),(16,7133),(17,7132),(18,8),(20,2089),(22,2182),(29,182),(30,1368),(32,75397),(35,259)]",28616678
"2008-06-10","[(2,35959),(7,233),(8,2834),(9,5320),(10,33283),(12,72733),(13,3899),(14,14456313),(15,7176),(16,7099),(17,6873),(18,4),(20,2533),(22,2250),(29,1264),(30,1054),(32,260525),(35,284)]",30888815
"2008-06-11","[(2,25095),(7,234),(8,2648),(9,5105),(10,23097),(12,70123),(13,1941),(14,14578786),(15,7133),(16,7080),(17,5722),(18,3),(20,5892),(22,2068),(29,185),(30,1003),(32,236116),(35,282)]",31380104
"2008-06-12","[(2,36803),(7,133),(8,2549),(9,5137),(10,31496),(12,141162),(13,3845),(14,14655318),(15,7148),(16,7116),(17,6588),(18,7),(20,6350),(22,4138),(29,593),(30,941),(32,225759),(35,315)]",30639521
"2008-06-13","[(2,20250),(7,231),(8,2801),(9,5004),(10,18955),(12,83980),(13,3481),(14,12946652),(15,7095),(16,7046),(17,5547),(18,1),(20,2829),(22,1834),(29,239),(30,1008),(32,214107),(35,238)]",27589170
"2008-06-16","[(2,24297),(7,219),(8,2605),(9,5393),(10,22124),(12,75843),(13,3643),(14,11996274),(15,7041),(16,6995),(17,6394),(18,1),(20,2280),(22,2053),(29,173),(30,1107),(32,411994),(35,224)]",25541392
"2008-06-17","[(2,28547),(7,123),(8,2522),(9,5311),(10,27002),(12,93656),(13,3336),(14,11844935),(15,7100),(16,7061),(17,5804),(18,367),(20,2952),(22,1709),(29,1749),(30,939),(32,197023),(35,272)]",25774670
"2008-06-18","[(2,29648),(7,97),(8,2749),(9,5477),(10,26503),(12,86797),(13,2890),(14,13516492),(15,7090),(16,7032),(17,5950),(18,10),(20,1633),(22,2479),(29,197),(30,1212),(32,211185),(35,227)]",29436832
"2008-06-19","[(2,33641),(7,165),(8,2585),(9,5464),(10,31658),(12,79950),(13,3559),(14,14935945),(15,7116),(16,7057),(17,6228),(18,10),(20,1539),(22,1499),(29,1728),(30,983),(32,228741),(35,269)]",31807025
"2008-06-20","[(2,48356),(7,464),(8,3576),(9,5793),(10,43443),(12,117936),(13,3265),(14,14533058),(15,7145),(16,7101),(17,6951),(18,15),(20,2362),(22,5671),(29,915),(30,1654),(32,214418),(35,218)]",31476374
"2008-06-23","[(2,39295),(7,151),(8,2771),(9,5681),(10,35293),(12,74178),(13,3027),(14,12836525),(15,7228),(16,7176),(17,7000),(18,918),(20,3493),(22,3437),(29,190),(30,1120),(32,215966),(35,288)]",27886440
"2008-06-24","[(2,40311),(7,66),(8,2760),(9,5590),(10,40062),(12,68896),(13,2909),(14,14502136),(15,7168),(16,7141),(17,6466),(20,4449),(22,1485),(29,461),(30,1121),(32,233877),(35,296)]",32084263
"2008-06-25","[(2,38327),(7,118),(8,2955),(9,5397),(10,34342),(12,116650),(13,7718),(14,15149628),(15,7172),(16,7123),(17,5949),(20,1501),(22,1960),(29,624),(30,1076),(32,235161),(35,247)]",32826918
"2008-06-26","[(2,41765),(7,130),(8,3642),(9,5561),(10,34128),(12,111968),(13,4836),(14,15607391),(15,7359),(16,7292),(17,6098),(18,3),(20,4232),(22,1212),(29,1492),(30,1212),(32,250200),(35,270)]",34252653
"2008-06-27","[(2,54095),(7,328),(8,5237),(9,5836),(10,35561),(12,158075),(13,4688),(14,15895857),(15,7213),(16,7155),(17,7083),(18,1),(20,6596),(22,18960),(29,603),(30,1734),(32,229109),(35,218)]",34348401
"2008-06-30","[(2,42195),(7,541),(8,3283),(9,6076),(10,36931),(12,88145),(13,781),(14,14427727),(15,7307),(16,7243),(17,7776),(18,26),(20,7428),(22,4876),(29,688),(30,1199),(32,19401),(35,196)]",32442955
"2008-07-01","[(2,52540),(7,1533),(8,3071),(9,5865),(10,46769),(12,91224),(13,972),(14,18567037),(15,7287),(16,7226),(17,7704),(18,30),(20,6304),(22,4877),(29,2919),(30,1152),(32,38838),(35,241)]",41461513
"2008-07-02","[(2,53817),(7,367),(8,3369),(9,5450),(10,49326),(12,115228),(13,525),(14,17596969),(15,7181),(16,7131),(17,6182),(18,101),(20,7491),(22,4004),(29,1511),(30,1093),(32,51969),(35,242)]",37890164
"2008-07-03","[(2,26549),(7,472),(8,2536),(9,5471),(10,25443),(12,99421),(13,2399),(14,11132835),(15,6848),(16,6796),(17,7927),(20,1905),(22,995),(29,1619),(30,870),(32,56159),(35,138)]",23792702
"2008-07-07","[(2,47604),(7,345),(8,3420),(9,6228),(10,42510),(12,79528),(13,16302),(14,17526080),(15,7284),(16,7246),(17,9687),(18,18),(20,2490),(22,2784),(29,237),(30,952),(32,147215),(35,240)]",38102607
"2008-07-08","[(2,54431),(7,254),(8,2895),(9,5543),(10,50509),(12,104014),(13,1496),(14,19521341),(15,7271),(16,7206),(17,6598),(18,3),(20,5330),(22,3563),(29,539),(30,1207),(32,47686),(35,263)]",41509594
"2008-07-09","[(2,48835),(7,90),(8,2889),(9,5398),(10,43474),(12,86943),(13,1981),(14,16694409),(15,7150),(16,7093),(17,6304),(18,3),(20,2874),(22,1855),(29,14),(30,1136),(32,139350),(35,279)]",35443203
"2008-07-10","[(2,47816),(7,81),(8,3068),(9,5262),(10,41874),(12,132219),(13,2947),(14,19348613),(15,7124),(16,7099),(17,6194),(20,1504),(22,2053),(29,281),(30,1079),(32,132858),(35,225)]",40690017
"2008-07-11","[(2,37225),(7,107),(8,2626),(9,5397),(10,32085),(12,196499),(13,2966),(14,21225121),(15,7219),(16,7150),(17,6603),(20,3466),(22,2507),(29,87),(30,1155),(32,160390),(35,189)]",44508138
"2008-07-14","[(2,49911),(7,43),(8,2718),(9,5774),(10,44601),(12,160396),(13,733),(14,17319204),(15,7293),(16,7248),(17,8214),(18,36),(20,3219),(22,2599),(29,358),(30,1103),(32,9177),(35,240)]",35960160
"2008-07-15","[(2,41729),(7,469),(8,2971),(9,5673),(10,36485),(12,160107),(13,192),(14,23472939),(15,7413),(16,7389),(17,7966),(18,15),(20,3464),(22,2159),(29,706),(30,1086),(32,65142),(35,261)]",48586956
"2008-07-16","[(2,35500),(7,243),(8,3129),(9,5509),(10,35317),(12,150141),(13,106),(14,20382241),(15,7340),(16,7310),(17,6811),(18,10),(20,3833),(22,5402),(29,6697),(30,1409),(32,12431),(35,333)]",42350193
"2008-07-17","[(2,54259),(7,96),(8,2888),(9,5788),(10,49428),(12,223438),(13,1883),(14,22947108),(15,7288),(16,7223),(17,7165),(18,27),(20,13377),(22,2532),(29,1473),(30,1218),(32,1923),(35,266)]",46894616
"2008-07-18","[(2,49690),(7,890),(8,2474),(9,5485),(10,44422),(12,141957),(13,4014),(14,17034122),(15,7138),(16,7105),(17,6952),(20,2837),(22,2228),(29,4649),(30,1096),(32,251216),(35,342)]",35165834
"2008-07-21","[(2,44773),(7,36),(8,2710),(9,5643),(10,38412),(12,187961),(13,4012),(14,14966184),(15,7224),(16,7153),(17,6915),(18,5),(20,2391),(22,2590),(29,25),(30,1028),(32,123538),(35,324)]",31431616
"2008-07-22","[(2,48897),(7,87),(8,2731),(9,5511),(10,44890),(12,175423),(13,203),(14,19795269),(15,7157),(16,7128),(17,6435),(18,12),(20,2769),(22,1539),(29,607),(30,1229),(32,1355),(35,310)]",40837850
"2008-07-23","[(2,57806),(7,78),(8,2672),(9,5535),(10,53555),(12,188758),(13,427),(14,21531405),(15,7262),(16,7205),(17,7270),(18,5),(20,2924),(22,2782),(29,90),(30,1147),(32,8160),(35,324)]",44164134
"2008-07-24","[(2,46900),(7,82),(8,3124),(9,5743),(10,41945),(12,149162),(13,4169),(14,19441716),(15,7225),(16,7178),(17,6656),(18,43),(20,3736),(22,3514),(29,1757),(30,1096),(32,175846),(35,272)]",40195988
"2008-07-25","[(2,47220),(7,157),(8,2348),(9,5054),(10,41344),(12,98202),(13,118),(14,15632991),(15,7072),(16,7048),(17,5910),(20,6233),(22,4048),(29,1255),(30,1147),(32,3635),(35,224)]",32716757
"2008-07-28","[(2,37224),(7,370),(8,3145),(9,5463),(10,34176),(12,94576),(13,38),(14,14437477),(15,7121),(16,7140),(17,6582),(18,21),(20,6963),(22,3452),(29,443),(30,1127),(32,1973),(35,259)]",30170734
"2008-07-29","[(2,40390),(7,529),(8,2737),(9,5085),(10,36340),(12,144117),(13,149),(14,17189422),(15,7136),(16,7094),(17,5742),(18,4),(20,2582),(22,4003),(29,724),(30,1103),(32,1383),(35,289)]",35684014
"2008-07-30","[(2,41101),(7,115),(8,2801),(9,5492),(10,38718),(12,155699),(13,372),(14,18530129),(15,7018),(16,6965),(17,6880),(18,226),(20,2375),(22,1937),(29,265),(30,1348),(32,1280),(35,283)]",38408030
"2008-07-31","[(2,26431),(7,174),(8,3602),(9,5639),(10,22392),(12,180275),(13,570),(14,17266953),(15,7101),(16,7050),(17,6351),(18,5),(20,4448),(22,7548),(29,723),(30,1341),(32,2270),(35,265)]",35534146
"2008-08-01","[(2,23884),(7,80),(8,2572),(9,5141),(10,20663),(12,118508),(13,749),(14,16082757),(15,6961),(16,6934),(17,5464),(18,3),(20,3243),(22,3023),(29,440),(30,1194),(32,1773),(35,225)]",33086195
"2008-08-04","[(2,45249),(7,81),(8,3030),(9,5639),(10,40504),(12,65881),(13,507),(14,14454863),(15,7062),(16,7010),(17,6461),(18,160),(20,2117),(22,4733),(29,126),(30,1174),(32,524),(35,228)]",31806583
"2008-08-05","[(2,51710),(7,82),(8,2602),(9,5501),(10,48787),(12,130537),(13,1228),(14,17865739),(15,7027),(16,6980),(17,7196),(18,6),(20,3106),(22,3809),(29,65),(30,1308),(32,7269),(35,305)]",37257999
"2008-08-06","[(2,66585),(7,147),(8,2922),(9,5693),(10,60269),(12,112446),(13,394),(14,16125878),(15,7056),(16,6997),(17,6738),(18,7),(20,2566),(22,2875),(29,696),(30,1247),(32,2839),(35,287)]",33192491
"2008-08-07","[(2,45602),(7,95),(8,2966),(9,5495),(10,41205),(12,108588),(13,169),(14,16373784),(15,7015),(16,6983),(17,6371),(18,4),(20,1617),(22,1928),(29,221),(30,1226),(32,2626),(35,259)]",34386189
"2008-08-08","[(2,44385),(7,225),(8,2805),(9,5525),(10,40626),(12,89450),(13,1167),(14,15889628),(15,7061),(16,7021),(17,6667),(18,23),(20,1171),(22,1510),(29,56),(30,1439),(32,1830),(35,188)]",33502948
"2008-08-11","[(2,42323),(7,58),(8,2786),(9,5796),(10,38048),(12,73385),(13,1003),(14,16719350),(15,7152),(16,7104),(17,7946),(20,3040),(22,2199),(29,316),(30,1089),(32,4141),(35,272)]",35737915
"2008-08-12","[(2,40988),(7,84),(8,2857),(9,5470),(10,38601),(12,92164),(13,410),(14,15814320),(15,7084),(16,7027),(17,7101),(18,11),(20,5203),(22,2206),(29,114),(30,1017),(32,3077),(35,295)]",33586016
"2008-08-13","[(2,44218),(7,186),(8,2712),(9,5448),(10,39712),(12,75231),(13,1334),(14,16305322),(15,7089),(16,7040),(17,6611),(20,1561),(22,1031),(29,56),(30,952),(32,820),(35,314)]",34272232
"2008-08-14","[(2,43723),(7,127),(8,2671),(9,5670),(10,41198),(12,86421),(13,914),(14,14324706),(15,7053),(16,7002),(17,6410),(18,41),(20,968),(22,1197),(29,328),(30,1100),(32,63587),(35,276)]",30214200
"2008-08-15","[(2,38141),(7,1563),(8,2502),(9,5634),(10,36565),(12,77406),(13,27),(14,13304704),(15,6923),(16,6894),(17,7197),(18,1),(20,2216),(22,4461),(29,41),(30,1052),(32,860),(35,331)]",27520400
"2008-08-18","[(2,42891),(7,60),(8,2865),(9,5435),(10,41563),(12,67702),(13,138),(14,13039906),(15,7022),(16,6954),(17,7316),(20,4243),(22,7063),(29,821),(30,1171),(32,954),(35,306)]",26883107
"2008-08-19","[(2,40374),(7,284),(8,2839),(9,5146),(10,39274),(12,94975),(13,175),(14,14161920),(15,7103),(16,7056),(17,6115),(18,320),(20,1731),(22,4277),(29,53),(30,1043),(32,568),(35,263)]",28965466
"2008-08-20","[(2,37158),(7,682),(8,2931),(9,5115),(10,35485),(12,78387),(13,149),(14,15109985),(15,7012),(16,6954),(17,6104),(18,24),(20,2542),(22,4417),(29,536),(30,1183),(32,1900),(35,238)]",30704369
"2008-08-21","[(2,34819),(7,232),(8,2596),(9,5078),(10,32518),(12,80164),(13,1049),(14,13396659),(15,6960),(16,6906),(17,6530),(18,3),(20,1728),(22,3600),(29,243),(30,1050),(32,449),(35,203)]",27312976
"2008-08-22","[(2,31308),(7,123),(8,2685),(9,4996),(10,29554),(12,93551),(13,54),(14,11577602),(15,6805),(16,6755),(17,5499),(18,5),(20,1306),(22,2256),(29,223),(30,1130),(32,308),(35,176)]",24272816
"2008-08-25","[(2,33260),(7,48),(8,2788),(9,5412),(10,28899),(12,63533),(13,20),(14,11311257),(15,6938),(16,6893),(17,6317),(18,1),(20,7979),(22,2289),(29,927),(30,1082),(32,978),(35,163)]",23704876
